gene,cellID,num_rolonies
Scnn1a,103.0,1
Scnn1a,104.0,2
Scnn1a,105.0,5
Scnn1a,106.0,3
Scnn1a,107.0,5
Scnn1a,108.0,7
Scnn1a,109.0,3
Scnn1a,110.0,1
Scnn1a,111.0,3
Scnn1a,112.0,2
Scnn1a,114.0,5
Scnn1a,115.0,4
Scnn1a,116.0,3
Scnn1a,117.0,5
Scnn1a,118.0,6
Scnn1a,119.0,6
Scnn1a,120.0,3
Scnn1a,121.0,1
Scnn1a,122.0,4
Scnn1a,123.0,6
Scnn1a,124.0,1
Scnn1a,125.0,9
Scnn1a,126.0,2
Scnn1a,127.0,5
Scnn1a,128.0,4
Scnn1a,129.0,5
Scnn1a,13.0,3
Scnn1a,130.0,5
Scnn1a,131.0,3
Scnn1a,133.0,4
Scnn1a,134.0,4
Scnn1a,135.0,3
Scnn1a,136.0,2
Scnn1a,137.0,1
Scnn1a,138.0,5
Scnn1a,139.0,6
Scnn1a,140.0,4
Scnn1a,142.0,4
Scnn1a,143.0,7
Scnn1a,144.0,3
Scnn1a,145.0,1
Scnn1a,146.0,6
Scnn1a,147.0,1
Scnn1a,148.0,2
Scnn1a,149.0,3
Scnn1a,15.0,2
Scnn1a,150.0,1
Scnn1a,151.0,4
Scnn1a,152.0,3
Scnn1a,153.0,3
Scnn1a,154.0,2
Scnn1a,155.0,2
Scnn1a,156.0,1
Scnn1a,157.0,4
Scnn1a,159.0,2
Scnn1a,16.0,5
Scnn1a,160.0,5
Scnn1a,161.0,3
Scnn1a,162.0,3
Scnn1a,163.0,8
Scnn1a,164.0,3
Scnn1a,165.0,5
Scnn1a,166.0,7
Scnn1a,167.0,2
Scnn1a,168.0,4
Scnn1a,169.0,4
Scnn1a,17.0,3
Scnn1a,170.0,2
Scnn1a,171.0,4
Scnn1a,172.0,5
Scnn1a,173.0,3
Scnn1a,174.0,8
Scnn1a,175.0,2
Scnn1a,176.0,5
Scnn1a,178.0,6
Scnn1a,180.0,1
Scnn1a,181.0,2
Scnn1a,182.0,3
Scnn1a,183.0,13
Scnn1a,184.0,1
Scnn1a,185.0,9
Scnn1a,186.0,2
Scnn1a,187.0,4
Scnn1a,188.0,6
Scnn1a,189.0,2
Scnn1a,19.0,3
Scnn1a,190.0,2
Scnn1a,191.0,6
Scnn1a,192.0,2
Scnn1a,193.0,4
Scnn1a,194.0,5
Scnn1a,195.0,6
Scnn1a,196.0,3
Scnn1a,197.0,7
Scnn1a,198.0,3
Scnn1a,199.0,4
Scnn1a,2.0,5
Scnn1a,20.0,4
Scnn1a,200.0,4
Scnn1a,202.0,10
Scnn1a,203.0,5
Scnn1a,204.0,3
Scnn1a,205.0,4
Scnn1a,206.0,1
Scnn1a,207.0,2
Scnn1a,208.0,4
Scnn1a,209.0,4
Scnn1a,21.0,2
Scnn1a,210.0,1
Scnn1a,211.0,8
Scnn1a,212.0,1
Scnn1a,213.0,7
Scnn1a,214.0,2
Scnn1a,215.0,7
Scnn1a,216.0,22
Scnn1a,217.0,4
Scnn1a,218.0,8
Scnn1a,219.0,4
Scnn1a,22.0,5
Scnn1a,220.0,3
Scnn1a,221.0,2
Scnn1a,222.0,1
Scnn1a,223.0,2
Scnn1a,224.0,2
Scnn1a,225.0,3
Scnn1a,226.0,6
Scnn1a,227.0,5
Scnn1a,228.0,3
Scnn1a,229.0,10
Scnn1a,23.0,2
Scnn1a,230.0,4
Scnn1a,231.0,4
Scnn1a,232.0,2
Scnn1a,233.0,2
Scnn1a,234.0,2
Scnn1a,235.0,3
Scnn1a,236.0,2
Scnn1a,237.0,8
Scnn1a,238.0,2
Scnn1a,239.0,1
Scnn1a,24.0,2
Scnn1a,240.0,1
Scnn1a,241.0,6
Scnn1a,242.0,1
Scnn1a,243.0,1
Scnn1a,244.0,1
Scnn1a,245.0,2
Scnn1a,246.0,3
Scnn1a,247.0,1
Scnn1a,248.0,1
Scnn1a,250.0,5
Scnn1a,251.0,1
Scnn1a,252.0,3
Scnn1a,254.0,2
Scnn1a,255.0,6
Scnn1a,256.0,14
Scnn1a,257.0,6
Scnn1a,258.0,1
Scnn1a,259.0,6
Scnn1a,260.0,3
Scnn1a,261.0,5
Scnn1a,262.0,2
Scnn1a,263.0,1
Scnn1a,264.0,6
Scnn1a,266.0,4
Scnn1a,267.0,1
Scnn1a,269.0,1
Scnn1a,27.0,3
Scnn1a,270.0,4
Scnn1a,271.0,4
Scnn1a,272.0,6
Scnn1a,273.0,3
Scnn1a,274.0,3
Scnn1a,275.0,1
Scnn1a,276.0,5
Scnn1a,277.0,3
Scnn1a,278.0,2
Scnn1a,279.0,7
Scnn1a,28.0,2
Scnn1a,280.0,3
Scnn1a,281.0,4
Scnn1a,282.0,2
Scnn1a,283.0,2
Scnn1a,284.0,3
Scnn1a,285.0,2
Scnn1a,286.0,3
Scnn1a,287.0,4
Scnn1a,288.0,2
Scnn1a,289.0,4
Scnn1a,29.0,7
Scnn1a,290.0,3
Scnn1a,291.0,4
Scnn1a,292.0,2
Scnn1a,293.0,12
Scnn1a,294.0,1
Scnn1a,295.0,4
Scnn1a,296.0,5
Scnn1a,297.0,3
Scnn1a,298.0,2
Scnn1a,299.0,3
Scnn1a,3.0,4
Scnn1a,30.0,2
Scnn1a,300.0,1
Scnn1a,301.0,2
Scnn1a,303.0,2
Scnn1a,304.0,1
Scnn1a,305.0,4
Scnn1a,306.0,1
Scnn1a,307.0,6
Scnn1a,308.0,3
Scnn1a,309.0,1
Scnn1a,31.0,1
Scnn1a,312.0,3
Scnn1a,313.0,1
Scnn1a,314.0,2
Scnn1a,315.0,2
Scnn1a,316.0,1
Scnn1a,317.0,1
Scnn1a,319.0,1
Scnn1a,32.0,2
Scnn1a,320.0,2
Scnn1a,321.0,7
Scnn1a,322.0,5
Scnn1a,323.0,2
Scnn1a,324.0,5
Scnn1a,326.0,3
Scnn1a,328.0,3
Scnn1a,329.0,6
Scnn1a,33.0,1
Scnn1a,330.0,2
Scnn1a,331.0,2
Scnn1a,332.0,2
Scnn1a,333.0,2
Scnn1a,334.0,9
Scnn1a,335.0,1
Scnn1a,336.0,4
Scnn1a,337.0,5
Scnn1a,338.0,2
Scnn1a,339.0,2
Scnn1a,34.0,1
Scnn1a,340.0,4
Scnn1a,341.0,3
Scnn1a,342.0,1
Scnn1a,343.0,1
Scnn1a,344.0,1
Scnn1a,345.0,1
Scnn1a,346.0,1
Scnn1a,347.0,1
Scnn1a,348.0,2
Scnn1a,349.0,2
Scnn1a,350.0,1
Scnn1a,351.0,3
Scnn1a,352.0,2
Scnn1a,353.0,4
Scnn1a,355.0,4
Scnn1a,356.0,3
Scnn1a,357.0,1
Scnn1a,358.0,2
Scnn1a,359.0,1
Scnn1a,36.0,1
Scnn1a,360.0,6
Scnn1a,361.0,1
Scnn1a,362.0,2
Scnn1a,365.0,2
Scnn1a,366.0,1
Scnn1a,367.0,3
Scnn1a,368.0,1
Scnn1a,37.0,3
Scnn1a,370.0,4
Scnn1a,371.0,2
Scnn1a,372.0,1
Scnn1a,373.0,3
Scnn1a,374.0,1
Scnn1a,375.0,1
Scnn1a,376.0,1
Scnn1a,377.0,3
Scnn1a,378.0,5
Scnn1a,379.0,1
Scnn1a,38.0,3
Scnn1a,380.0,2
Scnn1a,381.0,7
Scnn1a,382.0,3
Scnn1a,384.0,1
Scnn1a,385.0,1
Scnn1a,386.0,2
Scnn1a,387.0,3
Scnn1a,388.0,9
Scnn1a,389.0,1
Scnn1a,391.0,1
Scnn1a,393.0,1
Scnn1a,394.0,1
Scnn1a,395.0,1
Scnn1a,397.0,6
Scnn1a,40.0,5
Scnn1a,400.0,2
Scnn1a,402.0,6
Scnn1a,403.0,1
Scnn1a,405.0,2
Scnn1a,407.0,1
Scnn1a,408.0,1
Scnn1a,41.0,2
Scnn1a,411.0,1
Scnn1a,412.0,1
Scnn1a,416.0,2
Scnn1a,42.0,7
Scnn1a,420.0,1
Scnn1a,421.0,1
Scnn1a,422.0,1
Scnn1a,423.0,3
Scnn1a,43.0,7
Scnn1a,433.0,1
Scnn1a,435.0,4
Scnn1a,439.0,2
Scnn1a,44.0,2
Scnn1a,441.0,1
Scnn1a,443.0,1
Scnn1a,446.0,1
Scnn1a,448.0,1
Scnn1a,449.0,1
Scnn1a,45.0,5
Scnn1a,450.0,2
Scnn1a,457.0,1
Scnn1a,459.0,1
Scnn1a,46.0,6
Scnn1a,460.0,2
Scnn1a,469.0,2
Scnn1a,47.0,1
Scnn1a,473.0,1
Scnn1a,479.0,1
Scnn1a,48.0,3
Scnn1a,49.0,3
Scnn1a,50.0,4
Scnn1a,51.0,6
Scnn1a,52.0,2
Scnn1a,53.0,15
Scnn1a,54.0,2
Scnn1a,55.0,5
Scnn1a,57.0,4
Scnn1a,58.0,2
Scnn1a,59.0,3
Scnn1a,6.0,7
Scnn1a,60.0,2
Scnn1a,61.0,6
Scnn1a,62.0,3
Scnn1a,63.0,5
Scnn1a,64.0,4
Scnn1a,65.0,3
Scnn1a,66.0,3
Scnn1a,67.0,1
Scnn1a,69.0,7
Scnn1a,7.0,1
Scnn1a,70.0,6
Scnn1a,71.0,8
Scnn1a,72.0,3
Scnn1a,73.0,2
Scnn1a,74.0,10
Scnn1a,75.0,6
Scnn1a,76.0,3
Scnn1a,77.0,5
Scnn1a,78.0,3
Scnn1a,79.0,1
Scnn1a,8.0,5
Scnn1a,80.0,1
Scnn1a,81.0,4
Scnn1a,82.0,6
Scnn1a,83.0,6
Scnn1a,84.0,7
Scnn1a,85.0,5
Scnn1a,86.0,2
Scnn1a,87.0,3
Scnn1a,88.0,7
Scnn1a,89.0,4
Scnn1a,9.0,1
Scnn1a,90.0,4
Scnn1a,91.0,6
Scnn1a,92.0,5
Scnn1a,93.0,8
Scnn1a,94.0,1
Scnn1a,95.0,3
Scnn1a,96.0,3
Scnn1a,97.0,4
Scnn1a,98.0,8
Scnn1a,99.0,4
Sdk1,1.0,5
Sdk1,10.0,3
Sdk1,100.0,13
Sdk1,102.0,3
Sdk1,104.0,4
Sdk1,105.0,2
Sdk1,107.0,17
Sdk1,108.0,4
Sdk1,109.0,14
Sdk1,11.0,2
Sdk1,110.0,5
Sdk1,111.0,2
Sdk1,112.0,3
Sdk1,113.0,4
Sdk1,114.0,6
Sdk1,115.0,5
Sdk1,116.0,3
Sdk1,117.0,4
Sdk1,118.0,3
Sdk1,119.0,1
Sdk1,12.0,3
Sdk1,120.0,2
Sdk1,121.0,6
Sdk1,122.0,3
Sdk1,123.0,2
Sdk1,124.0,2
Sdk1,125.0,12
Sdk1,126.0,6
Sdk1,127.0,4
Sdk1,128.0,6
Sdk1,13.0,6
Sdk1,130.0,4
Sdk1,131.0,1
Sdk1,132.0,3
Sdk1,133.0,10
Sdk1,134.0,4
Sdk1,135.0,1
Sdk1,136.0,3
Sdk1,137.0,10
Sdk1,138.0,4
Sdk1,139.0,6
Sdk1,14.0,1
Sdk1,140.0,1
Sdk1,141.0,1
Sdk1,143.0,3
Sdk1,144.0,3
Sdk1,145.0,10
Sdk1,146.0,4
Sdk1,147.0,3
Sdk1,149.0,1
Sdk1,15.0,2
Sdk1,150.0,2
Sdk1,151.0,3
Sdk1,152.0,3
Sdk1,153.0,1
Sdk1,154.0,2
Sdk1,155.0,4
Sdk1,156.0,13
Sdk1,157.0,10
Sdk1,158.0,3
Sdk1,16.0,6
Sdk1,160.0,5
Sdk1,161.0,4
Sdk1,162.0,3
Sdk1,163.0,3
Sdk1,164.0,4
Sdk1,165.0,3
Sdk1,166.0,8
Sdk1,167.0,9
Sdk1,168.0,5
Sdk1,169.0,4
Sdk1,17.0,6
Sdk1,170.0,3
Sdk1,171.0,9
Sdk1,172.0,12
Sdk1,173.0,2
Sdk1,174.0,9
Sdk1,175.0,2
Sdk1,176.0,1
Sdk1,177.0,2
Sdk1,178.0,10
Sdk1,179.0,3
Sdk1,180.0,1
Sdk1,181.0,9
Sdk1,182.0,6
Sdk1,183.0,1
Sdk1,184.0,1
Sdk1,185.0,3
Sdk1,186.0,2
Sdk1,187.0,5
Sdk1,188.0,2
Sdk1,189.0,1
Sdk1,19.0,1
Sdk1,190.0,6
Sdk1,191.0,5
Sdk1,192.0,1
Sdk1,193.0,2
Sdk1,194.0,5
Sdk1,195.0,10
Sdk1,196.0,2
Sdk1,197.0,4
Sdk1,198.0,2
Sdk1,199.0,4
Sdk1,2.0,3
Sdk1,200.0,3
Sdk1,201.0,2
Sdk1,202.0,4
Sdk1,203.0,2
Sdk1,205.0,6
Sdk1,206.0,2
Sdk1,207.0,1
Sdk1,208.0,5
Sdk1,209.0,1
Sdk1,21.0,1
Sdk1,210.0,9
Sdk1,211.0,3
Sdk1,212.0,4
Sdk1,213.0,14
Sdk1,214.0,6
Sdk1,215.0,7
Sdk1,216.0,11
Sdk1,217.0,2
Sdk1,218.0,10
Sdk1,219.0,1
Sdk1,22.0,3
Sdk1,220.0,2
Sdk1,221.0,2
Sdk1,222.0,3
Sdk1,223.0,3
Sdk1,225.0,3
Sdk1,226.0,1
Sdk1,227.0,7
Sdk1,228.0,5
Sdk1,229.0,1
Sdk1,23.0,4
Sdk1,231.0,3
Sdk1,233.0,3
Sdk1,234.0,3
Sdk1,235.0,2
Sdk1,236.0,8
Sdk1,237.0,5
Sdk1,238.0,11
Sdk1,239.0,3
Sdk1,24.0,5
Sdk1,240.0,3
Sdk1,241.0,7
Sdk1,242.0,2
Sdk1,243.0,8
Sdk1,244.0,1
Sdk1,245.0,4
Sdk1,246.0,2
Sdk1,247.0,5
Sdk1,248.0,3
Sdk1,249.0,1
Sdk1,25.0,3
Sdk1,250.0,6
Sdk1,251.0,2
Sdk1,252.0,1
Sdk1,254.0,3
Sdk1,255.0,2
Sdk1,256.0,3
Sdk1,257.0,5
Sdk1,258.0,3
Sdk1,259.0,11
Sdk1,26.0,5
Sdk1,260.0,5
Sdk1,261.0,6
Sdk1,262.0,2
Sdk1,263.0,2
Sdk1,264.0,2
Sdk1,265.0,1
Sdk1,266.0,2
Sdk1,267.0,3
Sdk1,269.0,2
Sdk1,27.0,1
Sdk1,270.0,5
Sdk1,271.0,7
Sdk1,273.0,3
Sdk1,275.0,2
Sdk1,276.0,4
Sdk1,277.0,3
Sdk1,278.0,3
Sdk1,279.0,2
Sdk1,28.0,1
Sdk1,280.0,1
Sdk1,281.0,1
Sdk1,282.0,3
Sdk1,283.0,2
Sdk1,284.0,2
Sdk1,285.0,2
Sdk1,286.0,6
Sdk1,288.0,2
Sdk1,29.0,8
Sdk1,290.0,1
Sdk1,293.0,1
Sdk1,294.0,3
Sdk1,295.0,3
Sdk1,298.0,4
Sdk1,299.0,3
Sdk1,3.0,2
Sdk1,30.0,5
Sdk1,300.0,2
Sdk1,301.0,1
Sdk1,302.0,1
Sdk1,303.0,2
Sdk1,305.0,2
Sdk1,306.0,1
Sdk1,307.0,4
Sdk1,309.0,2
Sdk1,31.0,3
Sdk1,311.0,1
Sdk1,312.0,3
Sdk1,315.0,2
Sdk1,316.0,1
Sdk1,317.0,1
Sdk1,319.0,3
Sdk1,320.0,4
Sdk1,321.0,7
Sdk1,322.0,4
Sdk1,33.0,4
Sdk1,330.0,1
Sdk1,331.0,3
Sdk1,334.0,1
Sdk1,337.0,3
Sdk1,338.0,1
Sdk1,339.0,1
Sdk1,34.0,1
Sdk1,342.0,1
Sdk1,344.0,1
Sdk1,345.0,2
Sdk1,347.0,2
Sdk1,348.0,1
Sdk1,35.0,2
Sdk1,351.0,1
Sdk1,352.0,5
Sdk1,353.0,4
Sdk1,354.0,2
Sdk1,355.0,1
Sdk1,357.0,1
Sdk1,36.0,3
Sdk1,360.0,1
Sdk1,362.0,1
Sdk1,363.0,3
Sdk1,364.0,1
Sdk1,365.0,1
Sdk1,366.0,4
Sdk1,368.0,1
Sdk1,37.0,4
Sdk1,370.0,2
Sdk1,371.0,1
Sdk1,378.0,1
Sdk1,38.0,4
Sdk1,382.0,1
Sdk1,383.0,2
Sdk1,386.0,1
Sdk1,388.0,1
Sdk1,389.0,1
Sdk1,391.0,2
Sdk1,393.0,1
Sdk1,395.0,1
Sdk1,397.0,1
Sdk1,40.0,2
Sdk1,400.0,2
Sdk1,402.0,2
Sdk1,403.0,2
Sdk1,408.0,1
Sdk1,41.0,8
Sdk1,411.0,8
Sdk1,417.0,1
Sdk1,422.0,5
Sdk1,423.0,2
Sdk1,427.0,2
Sdk1,429.0,3
Sdk1,43.0,4
Sdk1,435.0,3
Sdk1,44.0,3
Sdk1,440.0,1
Sdk1,443.0,1
Sdk1,445.0,2
Sdk1,449.0,1
Sdk1,45.0,6
Sdk1,450.0,1
Sdk1,453.0,1
Sdk1,454.0,4
Sdk1,458.0,1
Sdk1,459.0,2
Sdk1,46.0,6
Sdk1,469.0,1
Sdk1,47.0,11
Sdk1,471.0,1
Sdk1,48.0,4
Sdk1,49.0,1
Sdk1,50.0,2
Sdk1,51.0,10
Sdk1,52.0,1
Sdk1,53.0,7
Sdk1,54.0,12
Sdk1,55.0,1
Sdk1,56.0,2
Sdk1,57.0,3
Sdk1,58.0,2
Sdk1,59.0,5
Sdk1,60.0,1
Sdk1,61.0,4
Sdk1,62.0,3
Sdk1,63.0,6
Sdk1,64.0,3
Sdk1,65.0,3
Sdk1,66.0,3
Sdk1,67.0,4
Sdk1,68.0,2
Sdk1,7.0,1
Sdk1,70.0,12
Sdk1,71.0,6
Sdk1,72.0,3
Sdk1,73.0,3
Sdk1,74.0,1
Sdk1,75.0,11
Sdk1,76.0,4
Sdk1,77.0,9
Sdk1,78.0,8
Sdk1,79.0,1
Sdk1,8.0,7
Sdk1,81.0,2
Sdk1,82.0,3
Sdk1,83.0,4
Sdk1,84.0,8
Sdk1,85.0,3
Sdk1,86.0,3
Sdk1,87.0,5
Sdk1,88.0,5
Sdk1,89.0,2
Sdk1,9.0,4
Sdk1,90.0,3
Sdk1,91.0,5
Sdk1,92.0,6
Sdk1,93.0,7
Sdk1,94.0,7
Sdk1,95.0,4
Sdk1,96.0,7
Sdk1,97.0,2
Sdk1,98.0,7
Sdk1,99.0,3
Sema3e,10.0,3
Sema3e,100.0,4
Sema3e,101.0,2
Sema3e,102.0,2
Sema3e,103.0,4
Sema3e,104.0,7
Sema3e,105.0,3
Sema3e,106.0,2
Sema3e,107.0,11
Sema3e,108.0,8
Sema3e,109.0,3
Sema3e,11.0,5
Sema3e,110.0,11
Sema3e,111.0,3
Sema3e,112.0,3
Sema3e,113.0,3
Sema3e,114.0,4
Sema3e,115.0,2
Sema3e,116.0,3
Sema3e,117.0,7
Sema3e,118.0,1
Sema3e,119.0,3
Sema3e,12.0,2
Sema3e,120.0,5
Sema3e,121.0,8
Sema3e,122.0,2
Sema3e,123.0,9
Sema3e,124.0,8
Sema3e,125.0,6
Sema3e,126.0,9
Sema3e,127.0,1
Sema3e,128.0,13
Sema3e,129.0,3
Sema3e,13.0,5
Sema3e,130.0,7
Sema3e,131.0,5
Sema3e,133.0,6
Sema3e,134.0,4
Sema3e,135.0,11
Sema3e,136.0,6
Sema3e,137.0,4
Sema3e,138.0,4
Sema3e,139.0,2
Sema3e,140.0,1
Sema3e,141.0,6
Sema3e,142.0,6
Sema3e,143.0,5
Sema3e,144.0,6
Sema3e,145.0,3
Sema3e,146.0,6
Sema3e,147.0,3
Sema3e,148.0,6
Sema3e,149.0,1
Sema3e,15.0,1
Sema3e,150.0,6
Sema3e,151.0,3
Sema3e,152.0,4
Sema3e,153.0,1
Sema3e,154.0,4
Sema3e,155.0,4
Sema3e,156.0,3
Sema3e,157.0,5
Sema3e,159.0,1
Sema3e,16.0,4
Sema3e,160.0,7
Sema3e,161.0,1
Sema3e,162.0,8
Sema3e,163.0,4
Sema3e,164.0,4
Sema3e,165.0,5
Sema3e,166.0,2
Sema3e,167.0,4
Sema3e,168.0,6
Sema3e,169.0,12
Sema3e,17.0,4
Sema3e,170.0,9
Sema3e,171.0,8
Sema3e,172.0,4
Sema3e,173.0,1
Sema3e,174.0,9
Sema3e,175.0,1
Sema3e,176.0,4
Sema3e,177.0,1
Sema3e,178.0,11
Sema3e,179.0,4
Sema3e,18.0,6
Sema3e,180.0,4
Sema3e,181.0,11
Sema3e,182.0,8
Sema3e,183.0,6
Sema3e,185.0,4
Sema3e,186.0,3
Sema3e,187.0,5
Sema3e,188.0,6
Sema3e,189.0,3
Sema3e,19.0,2
Sema3e,190.0,2
Sema3e,191.0,2
Sema3e,192.0,8
Sema3e,193.0,1
Sema3e,194.0,2
Sema3e,195.0,8
Sema3e,196.0,1
Sema3e,197.0,5
Sema3e,198.0,3
Sema3e,199.0,8
Sema3e,2.0,3
Sema3e,201.0,2
Sema3e,202.0,13
Sema3e,203.0,1
Sema3e,204.0,3
Sema3e,205.0,7
Sema3e,206.0,2
Sema3e,208.0,3
Sema3e,209.0,4
Sema3e,21.0,1
Sema3e,210.0,8
Sema3e,211.0,3
Sema3e,212.0,1
Sema3e,213.0,10
Sema3e,214.0,4
Sema3e,215.0,3
Sema3e,216.0,16
Sema3e,218.0,10
Sema3e,219.0,2
Sema3e,22.0,4
Sema3e,220.0,3
Sema3e,221.0,4
Sema3e,222.0,2
Sema3e,223.0,4
Sema3e,224.0,4
Sema3e,225.0,1
Sema3e,226.0,4
Sema3e,227.0,3
Sema3e,228.0,2
Sema3e,229.0,9
Sema3e,23.0,3
Sema3e,230.0,1
Sema3e,231.0,6
Sema3e,232.0,2
Sema3e,233.0,4
Sema3e,234.0,2
Sema3e,235.0,1
Sema3e,236.0,4
Sema3e,237.0,9
Sema3e,238.0,7
Sema3e,239.0,3
Sema3e,24.0,5
Sema3e,240.0,2
Sema3e,241.0,9
Sema3e,242.0,2
Sema3e,243.0,1
Sema3e,245.0,6
Sema3e,247.0,4
Sema3e,248.0,2
Sema3e,249.0,2
Sema3e,25.0,3
Sema3e,250.0,5
Sema3e,251.0,1
Sema3e,252.0,3
Sema3e,253.0,2
Sema3e,254.0,8
Sema3e,255.0,5
Sema3e,256.0,16
Sema3e,257.0,3
Sema3e,258.0,1
Sema3e,259.0,7
Sema3e,26.0,1
Sema3e,260.0,5
Sema3e,261.0,6
Sema3e,262.0,1
Sema3e,263.0,5
Sema3e,264.0,2
Sema3e,266.0,4
Sema3e,267.0,5
Sema3e,268.0,1
Sema3e,269.0,3
Sema3e,27.0,5
Sema3e,270.0,2
Sema3e,271.0,6
Sema3e,272.0,3
Sema3e,273.0,1
Sema3e,275.0,2
Sema3e,276.0,8
Sema3e,277.0,7
Sema3e,278.0,3
Sema3e,279.0,3
Sema3e,28.0,5
Sema3e,280.0,1
Sema3e,281.0,1
Sema3e,282.0,4
Sema3e,283.0,1
Sema3e,284.0,4
Sema3e,285.0,2
Sema3e,286.0,7
Sema3e,287.0,2
Sema3e,288.0,4
Sema3e,289.0,2
Sema3e,29.0,6
Sema3e,290.0,3
Sema3e,291.0,1
Sema3e,293.0,2
Sema3e,294.0,3
Sema3e,295.0,1
Sema3e,296.0,1
Sema3e,297.0,1
Sema3e,298.0,1
Sema3e,299.0,4
Sema3e,3.0,3
Sema3e,30.0,6
Sema3e,300.0,2
Sema3e,301.0,3
Sema3e,303.0,2
Sema3e,304.0,8
Sema3e,305.0,1
Sema3e,307.0,2
Sema3e,308.0,5
Sema3e,309.0,1
Sema3e,31.0,2
Sema3e,310.0,1
Sema3e,311.0,4
Sema3e,313.0,1
Sema3e,315.0,1
Sema3e,316.0,2
Sema3e,317.0,1
Sema3e,319.0,1
Sema3e,320.0,3
Sema3e,321.0,1
Sema3e,322.0,4
Sema3e,323.0,2
Sema3e,324.0,1
Sema3e,329.0,3
Sema3e,33.0,2
Sema3e,330.0,4
Sema3e,331.0,4
Sema3e,332.0,1
Sema3e,333.0,1
Sema3e,334.0,1
Sema3e,337.0,5
Sema3e,338.0,2
Sema3e,339.0,4
Sema3e,34.0,3
Sema3e,340.0,2
Sema3e,341.0,2
Sema3e,342.0,3
Sema3e,343.0,1
Sema3e,344.0,4
Sema3e,345.0,1
Sema3e,346.0,2
Sema3e,347.0,1
Sema3e,348.0,2
Sema3e,349.0,6
Sema3e,35.0,1
Sema3e,350.0,1
Sema3e,351.0,1
Sema3e,352.0,3
Sema3e,353.0,4
Sema3e,354.0,3
Sema3e,355.0,3
Sema3e,357.0,1
Sema3e,359.0,4
Sema3e,36.0,9
Sema3e,360.0,1
Sema3e,362.0,1
Sema3e,363.0,5
Sema3e,365.0,1
Sema3e,367.0,1
Sema3e,369.0,1
Sema3e,37.0,9
Sema3e,370.0,2
Sema3e,371.0,3
Sema3e,372.0,2
Sema3e,374.0,2
Sema3e,379.0,3
Sema3e,38.0,8
Sema3e,380.0,1
Sema3e,381.0,6
Sema3e,382.0,1
Sema3e,383.0,1
Sema3e,385.0,1
Sema3e,386.0,5
Sema3e,39.0,3
Sema3e,391.0,2
Sema3e,393.0,4
Sema3e,395.0,1
Sema3e,397.0,5
Sema3e,40.0,11
Sema3e,400.0,6
Sema3e,401.0,2
Sema3e,402.0,3
Sema3e,403.0,5
Sema3e,404.0,2
Sema3e,408.0,3
Sema3e,41.0,3
Sema3e,411.0,4
Sema3e,412.0,1
Sema3e,413.0,2
Sema3e,414.0,6
Sema3e,415.0,1
Sema3e,416.0,4
Sema3e,417.0,1
Sema3e,418.0,1
Sema3e,42.0,6
Sema3e,420.0,3
Sema3e,421.0,1
Sema3e,423.0,3
Sema3e,426.0,1
Sema3e,428.0,1
Sema3e,43.0,5
Sema3e,430.0,4
Sema3e,431.0,3
Sema3e,432.0,1
Sema3e,435.0,3
Sema3e,439.0,1
Sema3e,44.0,3
Sema3e,442.0,2
Sema3e,443.0,1
Sema3e,444.0,1
Sema3e,445.0,1
Sema3e,446.0,2
Sema3e,45.0,6
Sema3e,450.0,4
Sema3e,452.0,1
Sema3e,454.0,3
Sema3e,455.0,1
Sema3e,458.0,1
Sema3e,459.0,2
Sema3e,46.0,4
Sema3e,460.0,1
Sema3e,466.0,2
Sema3e,468.0,1
Sema3e,47.0,4
Sema3e,470.0,2
Sema3e,471.0,4
Sema3e,474.0,1
Sema3e,476.0,3
Sema3e,478.0,1
Sema3e,48.0,4
Sema3e,49.0,6
Sema3e,5.0,1
Sema3e,50.0,3
Sema3e,51.0,2
Sema3e,52.0,3
Sema3e,53.0,9
Sema3e,54.0,3
Sema3e,56.0,8
Sema3e,57.0,7
Sema3e,58.0,5
Sema3e,59.0,6
Sema3e,6.0,4
Sema3e,60.0,5
Sema3e,61.0,6
Sema3e,62.0,1
Sema3e,63.0,11
Sema3e,64.0,3
Sema3e,65.0,2
Sema3e,66.0,7
Sema3e,67.0,3
Sema3e,68.0,3
Sema3e,69.0,3
Sema3e,7.0,1
Sema3e,70.0,9
Sema3e,71.0,4
Sema3e,72.0,8
Sema3e,73.0,2
Sema3e,74.0,5
Sema3e,75.0,14
Sema3e,76.0,3
Sema3e,77.0,2
Sema3e,78.0,5
Sema3e,79.0,1
Sema3e,8.0,1
Sema3e,80.0,3
Sema3e,81.0,4
Sema3e,82.0,6
Sema3e,83.0,7
Sema3e,84.0,9
Sema3e,85.0,4
Sema3e,86.0,2
Sema3e,87.0,5
Sema3e,88.0,3
Sema3e,89.0,2
Sema3e,9.0,1
Sema3e,90.0,3
Sema3e,91.0,4
Sema3e,92.0,2
Sema3e,93.0,14
Sema3e,94.0,1
Sema3e,95.0,5
Sema3e,96.0,5
Sema3e,97.0,6
Sema3e,98.0,2
Sema3e,99.0,4
Sema5a,0.0,7
Sema5a,1.0,4
Sema5a,10.0,5
Sema5a,100.0,1
Sema5a,101.0,1
Sema5a,102.0,2
Sema5a,103.0,1
Sema5a,104.0,4
Sema5a,105.0,3
Sema5a,106.0,1
Sema5a,107.0,9
Sema5a,108.0,7
Sema5a,109.0,6
Sema5a,11.0,1
